TM_KEY_MTH,TM_KEY_WK,CENTER,METRIC_GRP,COMP_CD,PRODUCT_GRP,METRIC_CD,METRIC_NAME,DIMENSION_KPI_FLAG,BG_FLAG,AGG_TYPE,RR_IND,GRY_IND,UOM,PERIOD,ACTUAL_AGG,TARGET_AGG,PPN_TM
202306,2023022,Sales & Revenue,Subs,TRUE,Postpaid,TB2S000502,Postpaid Active Subs >90 days : TMH,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,Subs,ALL,Postpaid,B2S020402,Postpaid Active Subs >90 days B2B,N,N,N,0,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023010,Sales & Revenue,Subs,DTAC,Postpaid,DB2S020402,Postpaid Active Subs >90 days B2B : DTAC,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Subs,DTAC,Postpaid,DB2S020402,Postpaid Active Subs >90 days B2B : DTAC,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Subs,DTAC,Postpaid,DB2S020402,Postpaid Active Subs >90 days B2B : DTAC,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202303,2023011,Sales & Revenue,Subs,TRUE,Postpaid,TB2S020402,Postpaid Active Subs >90 days B2B : TMH,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Subs,TRUE,Postpaid,TB2S020402,Postpaid Active Subs >90 days B2B : TMH,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Subs,TRUE,Postpaid,TB2S020402,Postpaid Active Subs >90 days B2B : TMH,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Subs,ALL,Postpaid,B2S010502,Postpaid Active Subs >90 days B2C,N,N,N,0,GYR,subs,M,0.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Subs,ALL,Postpaid,B2S010502,Postpaid Active Subs >90 days B2C,N,N,N,0,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010502,Postpaid Active Subs >90 days B2C : DTAC,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202303,2023013,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010502,Postpaid Active Subs >90 days B2C : DTAC,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010502,Postpaid Active Subs >90 days B2C : DTAC,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202305,2023022,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010502,Postpaid Active Subs >90 days B2C : DTAC,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Subs,TRUE,Postpaid,TB2S010502,Postpaid Active Subs >90 days B2C : TMH,N,N,N,0,GYR,subs,M,,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Subs,ALL,Postpaid,B2S020400,Postpaid Active Subs B2B,N,N,N,0,GYR,subs,M,1758274.0,,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,Subs,ALL,Postpaid,B2S020400,Postpaid Active Subs B2B,N,N,N,0,GYR,subs,M,1758855.0,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Subs,ALL,Postpaid,B2S020400,Postpaid Active Subs B2B,N,N,N,0,GYR,subs,M,1760672.0,,2023-06-13 08:49:22
202306,2023023,Sales & Revenue,Subs,ALL,Postpaid,B2S020400,Postpaid Active Subs B2B,N,N,N,0,GYR,subs,M,1766902.0,,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,Subs,DTAC,Postpaid,DB2S020400,Postpaid Active Subs B2B : DTAC,N,N,N,0,GYR,subs,M,697231.0,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Subs,DTAC,Postpaid,DB2S020400,Postpaid Active Subs B2B : DTAC,N,N,N,0,GYR,subs,M,696668.0,,2023-06-13 08:49:22
202303,2023011,Sales & Revenue,Subs,TRUE,Postpaid,TB2S020400,Postpaid Active Subs B2B : TMH,N,N,N,0,GYR,subs,M,1054303.0,,2023-06-13 08:49:22
202306,2023023,Sales & Revenue,Subs,TRUE,Postpaid,TB2S020400,Postpaid Active Subs B2B : TMH,N,N,N,0,GYR,subs,M,1066043.0,,2023-06-13 08:49:22
202303,2023011,Sales & Revenue,Subs,ALL,Postpaid,B2S010500,Postpaid Active Subs B2C,N,N,N,0,GYR,subs,M,14618617.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Subs,ALL,Postpaid,B2S010500,Postpaid Active Subs B2C,N,N,N,0,GYR,subs,M,14583214.0,,2023-06-13 08:49:22
202303,2023010,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010500,Postpaid Active Subs B2C : DTAC,N,N,N,0,GYR,subs,M,5664218.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010500,Postpaid Active Subs B2C : DTAC,N,N,N,0,GYR,subs,M,5652005.0,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010500,Postpaid Active Subs B2C : DTAC,N,N,N,0,GYR,subs,M,5635800.0,,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010500,Postpaid Active Subs B2C : DTAC,N,N,N,0,GYR,subs,M,5631389.0,,2023-06-13 08:49:22
202303,2023010,Sales & Revenue,Subs,TRUE,Postpaid,TB2S010500,Postpaid Active Subs B2C : TMH,N,N,N,0,GYR,subs,M,8932958.0,10032076.77,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Subs,TRUE,Postpaid,TB2S010500,Postpaid Active Subs B2C : TMH,N,N,N,0,GYR,subs,M,8955329.0,10098191.7,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Subs,TRUE,Postpaid,TB2S010500,Postpaid Active Subs B2C : TMH,N,N,N,0,GYR,subs,M,8950941.0,10114989.13,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Subs,TRUE,Postpaid,TB2S010500,Postpaid Active Subs B2C : TMH,N,N,N,0,GYR,subs,M,8946081.0,10131786.57,2023-06-13 08:49:22
202303,2023012,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S000300,Postpaid Churn Rate : DTAC,N,N,N,0,RYG,%,M,1.53,,2023-06-13 08:49:22
202305,2023018,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000300,Postpaid Churn Rate : TMH,N,N,N,0,RYG,%,M,1.75,1.0,2023-06-13 08:49:22
202305,2023022,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000300,Postpaid Churn Rate : TMH,N,N,N,0,RYG,%,M,1.86,1.0,2023-06-13 08:49:22
202306,2023023,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000300,Postpaid Churn Rate : TMH,N,N,N,0,RYG,%,M,1.93,1.0,2023-06-13 08:49:22
202304,2023016,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020500,Postpaid Churn Rate B2B : TMH,N,N,N,0,RYG,%,M,1.52,1.0,2023-06-13 08:49:22
202304,2023017,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020500,Postpaid Churn Rate B2B : TMH,N,N,N,0,RYG,%,M,1.5,1.0,2023-06-13 08:49:22
202303,2023010,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S010300,Postpaid Churn Rate B2C : DTAC,N,N,N,0,RYG,%,M,0.71,,2023-06-13 08:49:22
202305,2023021,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S010300,Postpaid Churn Rate B2C : DTAC,N,N,N,0,RYG,%,M,1.68,,2023-06-13 08:49:22
202303,2023010,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S010300,Postpaid Churn Rate B2C : TMH,N,N,N,0,RYG,%,M,1.66,1.0,2023-06-13 08:49:22
202303,2023011,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S010300,Postpaid Churn Rate B2C : TMH,N,N,N,0,RYG,%,M,1.6,1.0,2023-06-13 08:49:22
202305,2023019,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S000302,Postpaid Churn Rate Involuntary : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202306,2023022,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S000302,Postpaid Churn Rate Involuntary : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202303,2023011,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000302,Postpaid Churn Rate Involuntary : TMH,N,N,N,0,RYG,%,M,0.93,0.6,2023-06-13 08:49:22
202303,2023013,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000302,Postpaid Churn Rate Involuntary : TMH,N,N,N,0,RYG,%,M,1.05,0.6,2023-06-13 08:49:22
202303,2023012,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020502,Postpaid Churn Rate Involuntary B2B : TMH,N,N,N,0,RYG,%,M,0.05,0.6,2023-06-13 08:49:22
202304,2023015,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020502,Postpaid Churn Rate Involuntary B2B : TMH,N,N,N,0,RYG,%,M,0.05,0.6,2023-06-13 08:49:22
202304,2023017,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020502,Postpaid Churn Rate Involuntary B2B : TMH,N,N,N,0,RYG,%,M,0.04,0.6,2023-06-13 08:49:22
202305,2023020,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020502,Postpaid Churn Rate Involuntary B2B : TMH,N,N,N,0,RYG,%,M,0.03,0.6,2023-06-13 08:49:22
202306,2023022,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020502,Postpaid Churn Rate Involuntary B2B : TMH,N,N,N,0,RYG,%,M,0.05,0.6,2023-06-13 08:49:22
202303,2023013,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S010302,Postpaid Churn Rate Involuntary B2C : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202304,2023013,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S010302,Postpaid Churn Rate Involuntary B2C : TMH,N,N,N,0,RYG,%,M,1.13,0.6,2023-06-13 08:49:22
202303,2023012,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S000301,Postpaid Churn Rate Voluntary : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202305,2023021,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S000301,Postpaid Churn Rate Voluntary : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202306,2023022,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S000301,Postpaid Churn Rate Voluntary : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202303,2023009,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000301,Postpaid Churn Rate Voluntary : TMH,N,N,N,0,RYG,%,M,0.59,0.4,2023-06-13 08:49:22
202305,2023020,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000301,Postpaid Churn Rate Voluntary : TMH,N,N,N,0,RYG,%,M,0.69,0.4,2023-06-13 08:49:22
202303,2023011,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020501,Postpaid Churn Rate Voluntary B2B : TMH,N,N,N,0,RYG,%,M,0.67,0.4,2023-06-13 08:49:22
202305,2023020,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S010301,Postpaid Churn Rate Voluntary B2C : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202304,2023014,Customer Service Experience & Retention,Retention & Churn,ALL,Postpaid,B2S000200,Postpaid Churn Subs,N,N,S,1,RYG,subs,M,84586.0,61561.2,2023-06-13 08:49:22
202305,2023019,Customer Service Experience & Retention,Retention & Churn,ALL,Postpaid,B2S000200,Postpaid Churn Subs,N,N,S,1,RYG,subs,M,136994.0,100004.71,2023-06-13 08:49:22
202305,2023020,Customer Service Experience & Retention,Retention & Churn,ALL,Postpaid,B2S000200,Postpaid Churn Subs,N,N,S,1,RYG,subs,M,200138.0,150007.06,2023-06-13 08:49:22
202305,2023020,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S000200,Postpaid Churn Subs : DTAC,Y,N,S,1,RYG,subs,M,71750.0,80140.06,2023-06-13 08:49:22
202306,2023023,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S000200,Postpaid Churn Subs : DTAC,Y,N,S,1,RYG,subs,M,32302.0,39488.53,2023-06-13 08:49:22
202304,2023016,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000200,Postpaid Churn Subs : TMH,Y,N,S,1,RYG,subs,M,124613.0,79442.0,2023-06-13 08:49:22
202304,2023017,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000200,Postpaid Churn Subs : TMH,Y,N,S,1,RYG,subs,M,174974.0,103620.0,2023-06-13 08:49:22
202305,2023019,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S000200,Postpaid Churn Subs : TMH,Y,N,S,1,RYG,subs,M,86498.0,46578.0,2023-06-13 08:49:22
202303,2023011,Customer Service Experience & Retention,Retention & Churn,ALL,Postpaid,B2S020200,Postpaid Churn Subs B2B,N,N,S,1,RYG,subs,M,10252.0,13092.84,2023-06-13 08:49:22
202306,2023023,Customer Service Experience & Retention,Retention & Churn,ALL,Postpaid,B2S020200,Postpaid Churn Subs B2B,N,N,S,1,RYG,subs,M,9721.0,6774.6,2023-06-13 08:49:22
202305,2023020,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S020200,Postpaid Churn Subs B2B : DTAC,N,N,S,1,RYG,subs,M,3955.0,8447.42,2023-06-13 08:49:22
202303,2023010,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020200,Postpaid Churn Subs B2B : TMH,N,N,S,1,RYG,subs,M,2503.0,3840.0,2023-06-13 08:49:22
202304,2023013,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020200,Postpaid Churn Subs B2B : TMH,N,N,S,1,RYG,subs,M,1514.0,668.0,2023-06-13 08:49:22
202304,2023017,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020200,Postpaid Churn Subs B2B : TMH,N,N,S,1,RYG,subs,M,10437.0,10020.0,2023-06-13 08:49:22
202306,2023023,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S020200,Postpaid Churn Subs B2B : TMH,N,N,S,1,RYG,subs,M,7455.0,3024.0,2023-06-13 08:49:22
202304,2023016,Customer Service Experience & Retention,Retention & Churn,ALL,Postpaid,B2S010200,Postpaid Churn Subs B2C,N,N,S,1,RYG,subs,M,178261.0,140104.5,2023-06-13 08:49:22
202306,2023023,Customer Service Experience & Retention,Retention & Churn,ALL,Postpaid,B2S010200,Postpaid Churn Subs B2C,N,N,S,1,RYG,subs,M,75216.0,56836.2,2023-06-13 08:49:22
202304,2023013,Customer Service Experience & Retention,Retention & Churn,DTAC,Postpaid,DB2S010200,Postpaid Churn Subs B2C : DTAC,N,N,S,1,RYG,subs,M,2437.0,5943.0,2023-06-13 08:49:22
202303,2023013,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TB2S010200,Postpaid Churn Subs B2C : TMH,N,N,S,1,RYG,subs,M,161811.0,93806.0,2023-06-13 08:49:22
202303,2023011,Customer Service Experience & Retention,Experience,TRUE,Postpaid,TSER21101,Postpaid Complaint : TMH,Y,N,N,0,RYG,%,M,1.02,0.6,2023-06-13 08:49:22
202303,2023012,Customer Service Experience & Retention,Experience,TRUE,Postpaid,TSER21101,Postpaid Complaint : TMH,Y,N,N,0,RYG,%,M,0.98,0.6,2023-06-13 08:49:22
202305,2023022,Sales & Revenue,Revenue,ALL,Postpaid,B2R000102,Postpaid Existing Revenue,N,N,S,0,GYR,baht,M,6102670211.52,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R000102,Postpaid Existing Revenue : DTAC,N,N,S,0,GYR,baht,M,525345220.16,,2023-06-13 08:49:22
202303,2023013,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R000102,Postpaid Existing Revenue : DTAC,N,N,S,0,GYR,baht,M,2831718702.86,,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R000102,Postpaid Existing Revenue : DTAC,N,N,S,0,GYR,baht,M,243473303.74,,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R000102,Postpaid Existing Revenue : DTAC,N,N,S,0,GYR,baht,M,881940507.5,,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R000102,Postpaid Existing Revenue : DTAC,N,N,S,0,GYR,baht,M,2065348426.37,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R000102,Postpaid Existing Revenue : DTAC,N,N,S,0,GYR,baht,M,418865554.39,,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R000102,Postpaid Existing Revenue : TMH,N,N,S,0,GYR,baht,M,786392301.26,767703218.12,2023-06-13 08:49:22
202305,2023020,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R000102,Postpaid Existing Revenue : TMH,N,N,S,0,GYR,baht,M,2317530544.51,2246430903.15,2023-06-13 08:49:22
202303,2023010,Sales & Revenue,Subs,ALL,Postpaid,B2S000400,Postpaid Net Add,N,N,S,0,GYR,subs,M,-3636.0,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Subs,ALL,Postpaid,B2S000400,Postpaid Net Add,N,N,S,0,GYR,subs,M,-15681.0,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Subs,ALL,Postpaid,B2S000400,Postpaid Net Add,N,N,S,0,GYR,subs,M,1948.0,,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,Subs,TRUE,Postpaid,TB2S000400,Postpaid Net Add : TMH,N,N,S,0,GYR,subs,M,6080.0,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Subs,ALL,Postpaid,B2S020300,Postpaid Net Add B2B,N,N,S,0,GYR,subs,M,-1097.0,,2023-06-13 08:49:22
202305,2023022,Sales & Revenue,Subs,ALL,Postpaid,B2S020300,Postpaid Net Add B2B,N,N,S,0,GYR,subs,M,-920.0,,2023-06-13 08:49:22
202305,2023020,Sales & Revenue,Subs,DTAC,Postpaid,DB2S020300,Postpaid Net Add B2B : DTAC,N,N,S,0,GYR,subs,M,2132.0,,2023-06-13 08:49:22
202303,2023013,Sales & Revenue,Subs,TRUE,Postpaid,TB2S020300,Postpaid Net Add B2B : TMH,N,N,S,0,GYR,subs,M,6444.0,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Subs,TRUE,Postpaid,TB2S020300,Postpaid Net Add B2B : TMH,N,N,S,0,GYR,subs,M,9779.0,,2023-06-13 08:49:22
202305,2023020,Sales & Revenue,Subs,TRUE,Postpaid,TB2S020300,Postpaid Net Add B2B : TMH,N,N,S,0,GYR,subs,M,-3997.0,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Subs,ALL,Postpaid,B2S010400,Postpaid Net Add B2C,N,N,S,0,GYR,subs,M,8058.0,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010400,Postpaid Net Add B2C : DTAC,N,N,S,0,GYR,subs,M,-5991.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010400,Postpaid Net Add B2C : DTAC,N,N,S,0,GYR,subs,M,-7036.0,,2023-06-13 08:49:22
202305,2023022,Sales & Revenue,Subs,DTAC,Postpaid,DB2S010400,Postpaid Net Add B2C : DTAC,N,N,S,0,GYR,subs,M,-19545.0,,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Subs,TRUE,Postpaid,TB2S010400,Postpaid Net Add B2C : TMH,N,N,S,0,GYR,subs,M,6148.0,,2023-06-13 08:49:22
202303,2023011,Sales & Revenue,Revenue,ALL,Postpaid,B2R000101,Postpaid New Revenue,N,N,S,0,GYR,baht,M,200120866.24,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Revenue,ALL,Postpaid,B2R000101,Postpaid New Revenue,N,N,S,0,GYR,baht,M,383266425.51,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Revenue,ALL,Postpaid,B2R000101,Postpaid New Revenue,N,N,S,0,GYR,baht,M,83680673.68,,2023-06-13 08:49:22
202306,2023023,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R000101,Postpaid New Revenue : DTAC,N,N,S,0,GYR,baht,M,86643319.34,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R000101,Postpaid New Revenue : TMH,N,N,S,0,GYR,baht,M,219675367.09,303255846.45,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R000101,Postpaid New Revenue : TMH,N,N,S,0,GYR,baht,M,281852481.25,386079237.95,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R000100,Postpaid Revenue : DTAC,N,N,S,0,GYR,baht,M,933872489.75,978200880.07,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R000100,Postpaid Revenue : TMH,N,N,S,0,GYR,baht,M,862489560.17,846345944.42,2023-06-13 08:49:22
202306,2023023,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R000100,Postpaid Revenue : TMH,N,N,S,0,GYR,baht,M,1287622863.07,1346321873.72,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Revenue,ALL,Postpaid,B2R020100,Postpaid Revenue B2B,N,N,S,0,GYR,baht,M,302761850.25,301237837.51,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,Revenue,ALL,Postpaid,B2R020100,Postpaid Revenue B2B,N,N,S,0,GYR,baht,M,300703374.34,273163675.41,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020100,Postpaid Revenue B2B : DTAC,N,N,S,0,GYR,baht,M,176762810.19,186096173.18,2023-06-13 08:49:22
202303,2023013,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020100,Postpaid Revenue B2B : DTAC,N,N,S,0,GYR,baht,M,182722719.67,195215864.35,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020100,Postpaid Revenue B2B : DTAC,N,N,S,0,GYR,baht,M,176806761.54,221218585.48,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020100,Postpaid Revenue B2B : TMH,N,N,S,0,GYR,baht,M,147686032.6,111833970.14,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020100,Postpaid Revenue B2B : TMH,N,N,S,0,GYR,baht,M,151367213.99,116215815.33,2023-06-13 08:49:22
202305,2023022,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020100,Postpaid Revenue B2B : TMH,N,N,S,0,GYR,baht,M,385724571.62,321677500.62,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Revenue,ALL,Postpaid,B2R010100,Postpaid Revenue B2C,N,N,S,0,GYR,baht,M,1493600199.67,1512094853.05,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Revenue,ALL,Postpaid,B2R010100,Postpaid Revenue B2C,N,N,S,0,GYR,baht,M,6072541447.49,6130663534.13,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R010100,Postpaid Revenue B2C : DTAC,N,N,S,0,GYR,baht,M,1411001552.04,1423706680.12,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R010100,Postpaid Revenue B2C : DTAC,N,N,S,0,GYR,baht,M,2458374289.08,2468374062.07,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R010100,Postpaid Revenue B2C : TMH,N,N,S,0,GYR,baht,M,708971371.4,719231727.64,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Revenue,ALL,Postpaid,B2R020305,Postpaid Revenue Cloud/VAS,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023011,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020305,Postpaid Revenue Cloud/VAS : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020305,Postpaid Revenue Cloud/VAS : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020305,Postpaid Revenue Cloud/VAS : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020305,Postpaid Revenue Cloud/VAS : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Revenue,ALL,Postpaid,B2R020306,Postpaid Revenue Connectivity,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020306,Postpaid Revenue Connectivity : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020306,Postpaid Revenue Connectivity : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020306,Postpaid Revenue Connectivity : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020306,Postpaid Revenue Connectivity : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Revenue,ALL,Postpaid,B2R020304,Postpaid Revenue E1/SIP,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Revenue,ALL,Postpaid,B2R020304,Postpaid Revenue E1/SIP,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023020,Sales & Revenue,Revenue,ALL,Postpaid,B2R020304,Postpaid Revenue E1/SIP,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020304,Postpaid Revenue E1/SIP : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020304,Postpaid Revenue E1/SIP : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020304,Postpaid Revenue E1/SIP : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-06-13 08:49:22
